date,time,x,y,z
20-11-2021 00:00,20:58:35,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0.3136,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:35,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:36,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:36,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:36,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:36,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:36,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:36,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:36,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:36,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:36,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.5088,-9.7216
20-11-2021 00:00,20:58:37,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:37,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:38,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:38,0,-2.6656,-9.7216
20-11-2021 00:00,20:58:38,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:38,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:38,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:38,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:38,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:38,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:39,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:40,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:40,0,-2.6656,-9.8784
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:40,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.7216
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:41,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:42,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:43,0.3136,-2.8224,-9.5648
20-11-2021 00:00,20:58:43,0.3136,-2.8224,-9.5648
20-11-2021 00:00,20:58:44,0.3136,-2.8224,-9.5648
20-11-2021 00:00,20:58:44,0.3136,-2.8224,-9.5648
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:44,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:45,0.1568,-2.5088,-9.7216
20-11-2021 00:00,20:58:45,0.1568,-2.5088,-9.7216
20-11-2021 00:00,20:58:46,0.1568,-2.5088,-9.7216
20-11-2021 00:00,20:58:46,0.1568,-2.5088,-9.7216
20-11-2021 00:00,20:58:46,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:46,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:46,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:46,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:46,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:46,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0,-2.8224,-9.5648
20-11-2021 00:00,20:58:47,0.3136,-2.5088,-9.8784
20-11-2021 00:00,20:58:47,0.3136,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.3136,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.3136,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:48,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.5088,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:49,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:50,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:50,0.1568,-2.6656,-9.8784
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:50,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.8224,-9.7216
20-11-2021 00:00,20:58:51,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:51,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:52,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.6656,-9.5648
20-11-2021 00:00,20:58:53,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:53,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:54,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:55,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:55,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:55,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:55,0.1568,-2.8224,-9.7216
20-11-2021 00:00,20:58:55,0.1568,-2.8224,-9.7216
