26-11-2021,16:11:24,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:25,-6.4288,0.9408,-4.3904
26-11-2021,16:11:26,-6.4288,0.9408,-4.3904
26-11-2021,16:11:26,-6.7424,-0.3136,-4.704
26-11-2021,16:11:26,-6.7424,-0.3136,-4.704
26-11-2021,16:11:26,-6.7424,-0.3136,-4.704
26-11-2021,16:11:26,12.544,-8.9376,10.976
26-11-2021,16:11:26,12.544,-8.9376,10.976
26-11-2021,16:11:26,12.544,-8.9376,10.976
26-11-2021,16:11:26,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:27,12.544,-8.9376,10.976
26-11-2021,16:11:28,12.544,-8.9376,10.976
26-11-2021,16:11:28,8.624,-2.0384,9.2512
26-11-2021,16:11:28,8.624,-2.0384,9.2512
26-11-2021,16:11:28,8.624,-2.0384,9.2512
26-11-2021,16:11:28,8.624,-2.0384,9.2512
26-11-2021,16:11:28,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:28,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:28,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:28,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:29,-6.7424,-2.1952,-10.5056
26-11-2021,16:11:30,-2.8224,1.568,-13.9552
26-11-2021,16:11:30,-2.8224,1.568,-13.9552
26-11-2021,16:11:30,-2.8224,1.568,-13.9552
26-11-2021,16:11:30,-2.8224,1.568,-13.9552
26-11-2021,16:11:30,-2.8224,-6.1152,5.6448
26-11-2021,16:11:30,-2.8224,-6.1152,5.6448
26-11-2021,16:11:30,-2.8224,-6.1152,5.6448
26-11-2021,16:11:30,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:31,-2.8224,-6.1152,5.6448
26-11-2021,16:11:32,1.0976,-3.136,4.2336
26-11-2021,16:11:32,1.0976,-3.136,4.2336
26-11-2021,16:11:32,1.0976,-3.136,4.2336
26-11-2021,16:11:32,1.0976,-3.136,4.2336
26-11-2021,16:11:32,8.3104,-7.9968,13.9552
26-11-2021,16:11:32,8.3104,-7.9968,13.9552
26-11-2021,16:11:32,8.3104,-7.9968,13.9552
26-11-2021,16:11:32,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:33,8.3104,-7.9968,13.9552
26-11-2021,16:11:34,7.056,-6.7424,9.2512
26-11-2021,16:11:34,7.056,-6.7424,9.2512
26-11-2021,16:11:34,7.056,-6.7424,9.2512
26-11-2021,16:11:34,7.056,-6.7424,9.2512
26-11-2021,16:11:34,2.6656,-5.6448,4.3904
26-11-2021,16:11:34,2.6656,-5.6448,4.3904
26-11-2021,16:11:34,2.6656,-5.6448,4.3904
26-11-2021,16:11:34,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:35,2.6656,-5.6448,4.3904
26-11-2021,16:11:36,0.784,-4.8608,10.192
26-11-2021,16:11:36,0.784,-4.8608,10.192
26-11-2021,16:11:36,0.784,-4.8608,10.192
26-11-2021,16:11:36,0.784,-4.8608,10.192
26-11-2021,16:11:36,4.704,-2.352,-11.76
26-11-2021,16:11:36,4.704,-2.352,-11.76
26-11-2021,16:11:36,4.704,-2.352,-11.76
26-11-2021,16:11:36,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:37,4.704,-2.352,-11.76
26-11-2021,16:11:38,3.4496,-2.5088,-10.5056
26-11-2021,16:11:38,3.4496,-2.5088,-10.5056
26-11-2021,16:11:38,3.4496,-2.5088,-10.5056
26-11-2021,16:11:38,3.4496,-2.5088,-10.5056
26-11-2021,16:11:38,4.2336,-7.84,7.9968
26-11-2021,16:11:38,4.2336,-7.84,7.9968
26-11-2021,16:11:38,4.2336,-7.84,7.9968
26-11-2021,16:11:38,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:39,4.2336,-7.84,7.9968
26-11-2021,16:11:40,3.136,-7.3696,1.0976
26-11-2021,16:11:40,3.136,-7.3696,1.0976
26-11-2021,16:11:40,3.136,-7.3696,1.0976
26-11-2021,16:11:40,4.704,-7.84,11.4464
26-11-2021,16:11:40,4.704,-7.84,11.4464
26-11-2021,16:11:40,4.704,-7.84,11.4464
26-11-2021,16:11:40,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:41,4.704,-7.84,11.4464
26-11-2021,16:11:42,-0.4704,-9.0944,14.112
26-11-2021,16:11:42,-0.4704,-9.0944,14.112
26-11-2021,16:11:42,-0.4704,-9.0944,14.112
26-11-2021,16:11:42,-0.4704,-9.0944,14.112
26-11-2021,16:11:42,4.5472,-3.4496,-9.408
26-11-2021,16:11:42,4.5472,-3.4496,-9.408
26-11-2021,16:11:42,4.5472,-3.4496,-9.408
26-11-2021,16:11:42,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:43,4.5472,-3.4496,-9.408
26-11-2021,16:11:44,4.5472,-3.4496,-9.408
26-11-2021,16:11:44,1.568,-4.704,-7.056
26-11-2021,16:11:44,1.568,-4.704,-7.056
26-11-2021,16:11:44,1.568,-4.704,-7.056
26-11-2021,16:11:44,1.568,-4.704,-7.056
26-11-2021,16:11:44,-2.1952,-3.6064,-4.704
26-11-2021,16:11:44,-2.1952,-3.6064,-4.704
26-11-2021,16:11:44,-2.1952,-3.6064,-4.704
26-11-2021,16:11:44,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:45,-2.1952,-3.6064,-4.704
26-11-2021,16:11:46,3.7632,-1.7248,-10.0352
26-11-2021,16:11:46,3.7632,-1.7248,-10.0352
26-11-2021,16:11:46,3.7632,-1.7248,-10.0352
26-11-2021,16:11:46,3.7632,-1.7248,-10.0352
26-11-2021,16:11:46,3.7632,-1.7248,-10.0352
26-11-2021,16:11:46,-1.568,-7.84,12.544
26-11-2021,16:11:46,-1.568,-7.84,12.544
26-11-2021,16:11:46,-1.568,-7.84,12.544
26-11-2021,16:11:46,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:47,-1.568,-7.84,12.544
26-11-2021,16:11:48,-0.9408,-5.488,11.76
26-11-2021,16:11:48,-0.9408,-5.488,11.76
26-11-2021,16:11:48,-0.9408,-5.488,11.76
26-11-2021,16:11:48,-0.9408,-5.488,11.76
26-11-2021,16:11:48,-0.9408,-5.488,11.76
26-11-2021,16:11:48,-2.6656,-0.784,3.4496
26-11-2021,16:11:48,-2.6656,-0.784,3.4496
26-11-2021,16:11:48,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:49,-2.6656,-0.784,3.4496
26-11-2021,16:11:50,-1.8816,-3.136,4.8608
26-11-2021,16:11:50,-1.8816,-3.136,4.8608
26-11-2021,16:11:50,-1.8816,-3.136,4.8608
26-11-2021,16:11:50,-1.8816,-3.136,4.8608
26-11-2021,16:11:50,5.8016,-1.4112,-10.8192
26-11-2021,16:11:50,5.8016,-1.4112,-10.8192
26-11-2021,16:11:50,5.8016,-1.4112,-10.8192
26-11-2021,16:11:50,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:51,5.8016,-1.4112,-10.8192
26-11-2021,16:11:52,3.2928,-5.8016,-7.9968
26-11-2021,16:11:52,3.2928,-5.8016,-7.9968
26-11-2021,16:11:52,3.2928,-5.8016,-7.9968
26-11-2021,16:11:52,3.2928,-5.8016,-7.9968
26-11-2021,16:11:52,1.4112,-5.9584,2.0384
26-11-2021,16:11:52,1.4112,-5.9584,2.0384
